M8R1	M8R2	M8R3	M24R1	M24R2	M24R3
POLR2I	0.257824873400359	0.128840085250999	-0.180342817198099	-0.22238736304832	0.11826040932101	1.21269793461305
POLR3G	-0.00210291714727617	0.0256583614809553	0.483244906114875	-0.425280563048466	-0.575092120569535	-0.825750097351216
POLR3K	-0.0301482190835642	0.240841004482617	-0.00434697326969413	-0.344264901392803	-0.239612889359073	0.211316810505016
POLRMTP1	0.175167450945685	-0.235950679031405	0.00460269510710543	-0.133146433478245	0.243492395866855	0.728852232867685
POMT2	0.110905592554801	0.063479403234	-0.1433714156991	0.126394557997701	0.0861078758141005	0.266807899078399
PPARGC1B	-0.127185492184595	0.207931861226195	0.234906553284645	-0.614185771413625	-0.210842409289715	0.508925648209424
PPFIA4	-1.41691528886809	-1.19543063593719	-0.947890575657982	1.47394216696541	1.50912739062429	0.922043585173299
PPFIBP2.1	-0.17892590077379	-0.776230503285571	-0.57708001574999	0.960466175381409	0.44630222432484	0.557272816286569
PPIAP53.1	-0.595478515228302	-0.269439774995462	-0.178103939594892	0.288409252978199	0.0771690640589684	0.0522277588221787
PPL	-0.177957343307517	-0.493987692272688	-0.709706841122157	0.980335729150383	0.953394342660182	1.34122125018958
PPM1F-AS1.1	0.129741440277103	0.427207418439133	0.171395942501163	0.182569968592793	0.118164144965753	0.630722949831194
PPM1H	0.0488548779282834	0.188250635262343	0.191591722045413	-0.368256517371167	-0.238636975943157	-0.0315241637146366
PPP1R1C.1	-0.026770171690921	0.188010205817728	-0.194631005544141	0.0294387572833887	-0.0510637144952613	-0.639034651893981
PPP1R35.1	0.794730090247323	0.448355692884372	0.0441931453234421	0.589003461273841	0.597275217993041	0.169593229258042
PPP1R3G	-0.42819492980208	-0.68357600902911	-0.69177186696152	0.90170434046713	1.07849148783124	-0.0136122725032202
PPP2R2C	-0.661852226576986	-0.140542107314356	-0.250738576906967	-0.267607603593946	0.244691497911283	0.184454732330854
PPP4R1L	-0.051716578923747	-0.0679393971220073	-0.0942378269984587	0.142464710279903	0.110022054344842	0.0550505326154216
PRAF2	0.18526326065197	0.0204919520857807	-0.30804746866429	-0.143166707678789	-0.0600583168561695	0.5118964640605
PRDM1.1	-0.0241266771060236	-0.156842353917513	-0.00460793241762314	-0.404011013763884	-0.285210951652494	0.508535953231107
PRDM15	0.139484825900748	0.0549398428384791	-0.129388752155171	0.143979396793199	-0.0103233537111702	0.67845205323186
PRDM16.1	-0.0609335368488439	-0.514201456781413	-0.837225453214944	0.553398447053566	0.380847794930546	-0.153204081943853
PRDM6	-0.212191637714095	0.0286517024989452	0.0669139190919354	-0.179570449694874	-0.320189889096595	0.0192915261359152
PRELID1P1.1	0.419659013786748	0.542972140472838	0.254668123242398	-0.887810915972651	-0.350267536057982	-0.469105225853712
PRELID3A.1	0.072019390010845	0.398869772173535	0.278109319644015	0.108724959569956	0.383409722238905	0.463554657489185
PRIMPOL	-0.161346401896356	-0.273047210845467	0.150733819202394	-0.0724746359882769	-0.114371418554247	-0.615210696046457
PRKAG2-AS1.1	0.390016735264276	0.0537860246290665	0.0632785605318569	0.419864538804426	0.156590270182226	-0.386275181101824
PRKCE	-0.189217942248813	0.0404484577846258	-0.0480460730790533	-0.0543728038491835	-0.185084659090254	-0.0286789800033134
PRKCG	0.438850454400749	-0.166924691187122	-0.0504674115820718	0.0769175468827985	0.231013342123028	0.575097056927069
PRKCH	-0.270196324796432	0.0282678760555379	-0.0172321799362516	-0.502776102951012	-0.222586108480932	0.151676008088638
PRKG1	-0.637764695975305	-0.0848394550867955	0.275731085235795	-0.147173745342925	0.0628776945231548	-0.335759454045035
PRKG1-AS1.1	-0.0581556901815121	0.0316208988371578	0.429356909173878	-0.0761713843549519	-0.233590115274412	-0.0326759866164821
PRKX	-0.35234111729237	-0.0717117209215203	0.0664447020500294	-0.0547559418064196	-0.15781268377448	-0.17178087930208
PRLR.1	0.0961327194796704	-0.32581589316541	-0.14640273589033	0.08381107315207	-0.23370409212994	-0.87069757045188
PRMT5-DT	-0.343118566657223	-0.146517320253873	0.237609233430867	-0.269365756797043	-0.285977723158753	-0.146517320253873
PROSER2-AS1	0.580908346803129	0.60801326182492	0.73582898581986	-0.67769498991938	-0.446325087802911	1.19586582897631
PROSER3	0.324327366243258	0.163128641630918	-0.0541913007701815	0.0604974371482285	0.124974754537527	-0.206453971488191
PROX1.1	-1.15486163068467	0.11584285899895	0.54083140029858	0.22567655957292	0.45240346213439	0.45601555681668
PRPF31.1	0.0929773754071253	0.128889211068115	0.196570713207326	-0.120841419742414	0.0371700620446553	0.641793591865726
PRPF39	0.000606107643116971	-0.168413916842784	0.251143988968417	0.211418055951118	0.0691063152701172	0.065159425522717
PRPS1P2	0.214747302340569	-0.0268867279395604	-0.20579137005935	-0.0405136135639301	0.23484714372031	0.184940638744449
PRR22.1	1.34534386604507	0.826121460078573	0.291126645448563	0.525301834386203	0.509535543680053	0.298639827888623
PRRX1.1	-0.441490714157867	-0.0883845875396467	0.724335370347464	-0.472213243278147	0.100666761408533	-0.211116570612456
PRSS2.1	0.329251072050437	0.381675703179067	-0.912228406497643	0.363053775462847	0.622422513251276	-0.509019406672263
PRSS22.1	0.902783812514237	0.206386451319966	0.186259292469336	0.244875652226236	0.754854355157916	0.467694354968427
PRTG	0.00826889119337615	-0.364881962997824	-0.0757727433933226	0.424204063964616	0.112113660547136	-0.120040210914963
PSG4.1	0.390001217345985	0.346769170555705	0.0288893672361841	-0.650668053457416	-0.964322688012685	0.419909391150984
PSMA3-AS1	0.0664372907510167	-0.0501080952960837	0.230452263266516	0.229241548938717	-0.00323599168358335	-0.00198086740038406
PSMA6.1	0.154700985633079	0.192312549895949	0.234539523079389	0.193921974434298	0.218747300175359	0.322712930274969
PSMB10	0.37058491299595	0.12868865337496	-0.23657795025278	0.222427270241669	0.22542169912149	-0.349203395355961
PSMC1.1	0.53406492136584	0.44449141629938	1.43239479817101	0.37347043750054	0.44253374712248	0.205588972655351
PSMC2P1	0.149956008791014	0.132633046481583	0.0221475514626235	-0.307883116292606	-0.265644224350426	-0.202417622016837
PSMD6-AS2	0.220862943566932	-0.110358031926267	0.184153266152643	0.218943613054702	-0.229740932161797	-0.122269837607017
PTAFR.1	0.0061227233702601	0.54167321067651	-0.88096716771852	-0.63453086918748	-0.39825473796982	0.30616040564914
PTCD1	0.372042455510631	0.25095825593287	0.0598368276765404	-0.2832551493781	-0.29309013967092	0.838692913913311
PTGER2	0.137739919339198	-0.00554329413250176	-0.206308512318872	-0.128391730675672	0.127150938246238	-0.377574198046101
PTGS1.1	0.118394186795161	-0.188848051873679	-0.367778579921799	-0.109364477291669	-0.407201554496089	0.625428066890182
PTHLH	-0.167806352083581	0.368568334712959	0.144929108390779	-0.75202683502636	-0.3662627363929	-0.22685669016361
PTMAP2.1	-0.395801817444045	-0.064020272778115	0.526529721562265	0.096577494078395	0.413101070771815	1.153003956326
PTMAP5	0.159287599337673	0.113135286795033	-0.262297221298177	-0.210362072489917	-0.479663553639197	-1.26012372171022
PTOV1-AS2	0.433106955064388	0.441885597290858	0.074456037538428	0.191286557352738	0.220029550892758	-0.102256659222212
PTPN23-DT.1	0.106552570606337	0.417733100508787	0.193269435047207	0.412917137301957	0.283087659457917	0.764912196625417
PTPRB	0.296232842375889	0.145715299296088	0.231026558348419	-0.0178928258530915	-0.157930214595761	-0.101321037385941
PTPRG-AS1	-0.264730708999622	0.133159711595049	0.272218900734438	-0.248827349255782	-0.394771136380052	-0.529000478843701
PTPRN2.1	-0.281537104256345	-0.0882146444862153	0.271832093733595	-0.862448445045635	0.376863674442105	0.158403442943145
PTPRR	0.158824841022321	0.0762431540833912	-0.158430766901248	-0.292414792444778	-0.294378315424119	0.213175141211962
PUS7L	-0.024156667989951	-0.18427790816675	0.16575650779855	-0.244324778579051	-0.251892185995152	-0.405271969085351
PWWP2B.1	0.512680288329788	0.473396035181818	0.110224128823278	0.455835787246759	0.574005450801058	0.787547710571818
PXMP2	0.0798149516216835	-0.0843520112099263	0.0152732082200941	-0.417642077742356	-0.244608257280086	-0.927227073370426
PXN-AS1	0.0855155529776699	-0.06498412965776	0.1091372761198	0.0797237240562607	0.21099900621438	0.0896960551488899
PYCARD	0.255332882794892	0.0128448938373715	-0.528592267089749	0.353887108574511	0.351375981887362	-0.113768160192919
RAB11FIP1P1.1	0.598407914475423	-0.0744057037311867	0.368263852933763	0.667859528202833	0.252071620504963	-0.0709989123294967
RAB17.1	0.291520343302995	-0.865847184928495	-1.12897686973143	1.73616566008203	0.736402305294915	0.0187911891316945
RAB24.1	0.20307808721196	-0.03089182304128	0.166856652978329	0.47284536700999	0.47984203159111	0.63625208849117
RAB26	-0.0915134801510273	-0.220347844884347	-0.351091485809997	0.260816516859633	-0.147117743524877	0.618774498354123
RAB3IL1	0.421438506221524	0.149245725917923	0.0237487855086131	0.0166429222149729	-0.468747641283587	0.656212504827313
RAB42	0.282714095543111	-0.19081129044159	-0.671726843750809	0.353550262317111	0.44588104614931	-0.39753208913845
RAB4B	-0.214697507632457	0.301220259206093	-0.148972421737277	0.260566433471313	0.228111833846133	0.639468649979253
RAB5IF.1	0.23827175358342	0.44953154066659	0.56489488678566	0.34152017180683	0.35397072382397	0.53679897882254
RAB7B.1	0.315161923522211	-0.794368128712648	-0.895797665902259	0.145688060420881	0.0201629203840321	0.387394242165271
RABGEF1P1	0.18790376196154	0.251866264445161	-0.231967919162811	0.108381988688789	0.0632378245751006	0.229687628817279
RABGGTA.1	-0.029856298250559	-0.131448109619498	-0.450691025835118	-0.309483672515778	-0.0770613628923495	0.261766245065632
RAC3	-0.234789139992645	0.325259885389505	-0.209837179491175	0.0882146100720149	0.0753507418044945	0.396297059851095
RADIL	0.124690309395769	0.073162677505378	-0.473618125277351	-0.224886192772762	0.280719182533338	0.353339927640128
RAF1	0.0969669313354835	0.134026113798184	0.0363145402563827	0.092837416034083	0.0879791062623827	0.172470464514884
RANBP17	0.14886216334604	0.19012715185972	0.38793688268524	0.134954743255509	0.262702059166809	-0.00627859863659985
RAP2C-AS1.1	-0.441408687685416	0.127501228970064	0.119710133202814	-0.411194250493446	-0.405306045457976	-0.789069252770306
RAPGEF5	-0.306749960472421	-0.240019056703511	0.3431420902767	-0.66235083124745	0.14192556977923	-0.19254627749823
RARRES2.1	0.682531945229504	-0.101634092781525	-0.518666279723636	0.545855168564206	0.212285891648165	-0.0201741535938851
RASAL2-AS1	-0.0754180563026914	0.207809073724179	0.140019757702429	0.0430791071765686	-0.176568595078181	0.414772870870889
RASD2	0.496057467087631	0.0918898850774514	-0.412064758435078	0.444539351845071	0.241001833906092	0.143934787433812
RASGRF1	-0.233620532659	-0.0465014359036697	0.0230501023498295	-0.19333399570052	-0.38282240507618	0.13868070498338
RASSF2.1	-0.75021433489798	-0.66298163820741	-0.0161293041137895	-0.10362643946066	0.11294976015015	0.246477894720471
RASSF8-AS1	-0.27254739610225	0.0572395734489302	0.25071958207309	-0.21936356251382	-0.13098258314738	-0.27322695707798
RASSF9	-0.86285585744103	-0.0489296520500799	-0.22143253132755	0.0375138815754905	0.160438455234051	0.0396641413381404
RBCK1	0.248243494710866	0.0917248467992664	-0.113455164080733	0.322368640834567	0.313494600061967	0.584665177110967
RBFADN	0.0456828119348893	0.385148771208209	0.16496943685478	0.0497707181325096	-0.0856173553328201	0.25071571693338
RBIS.1	0.0806588447478696	-0.112082006594459	0.500736390086781	0.15965215349997	0.16975353338716	-0.19723793877877
RBM15-AS1	0.0625928402052285	-0.654163057607992	-0.0291673803950117	-0.266248320029081	-0.266248320029081	0.0839570860427088
RBM20.1	-0.263500819346961	-0.0619414329131818	0.295649150522689	-0.789609436884722	-0.881886683046122	-0.157195924423722
RBM33-DT	-0.0431569287898501	0.17547757014827	0.188320235150901	-0.374348177245349	-0.21478330687944	0.13675792691352
RBM34	0.117100608781634	0.431876211412193	0.247975372836144	-0.397582412679497	0.0464798592641236	-0.361910085011727
RBM38.1	0.463110136928607	0.306975338890696	0.026631062211516	-0.0344895962626524	0.0132709728181872	0.622110002084886
RBM43	-0.198375692790688	-0.114206761938238	-0.0296285494109982	0.194434486159512	0.286516477098442	-0.755569116890038
RBM5	0.0342414837634841	-0.00674173140991563	-0.0671931226133164	0.161609746634484	0.019640537448284	0.359153766818784
RBM6	-0.000716234888365364	0.00766696102553333	0.183154589488634	0.100212776078035	0.0875732391043336	-0.059068962984167
RBMS3-AS3.1	0.345233079844633	-0.0834694184638272	0.267827603686663	-0.670408164101217	-0.273817703756377	-0.537356825270597
RBMXP2.1	-0.132271549940427	-0.849822247291646	0.283615652260903	-0.782207533702547	0.171376199871053	-0.339585948333006
RBP5	-0.295713287789477	0.139827114769213	-0.191147880790177	0.135395098554813	0.195806782341693	0.363896877596743
RBPMS2	0.360522279033322	0.0609923750977224	-0.0153140508849576	-0.443081918168188	-0.257243508440008	-0.330005574636588
RCBTB2	-0.194223082296222	0.0864387866277774	0.150696825319937	-0.283198111347922	-0.271952049153152	-0.293614859812583
RCN1P2	-0.2702111048639	-0.10197428340206	0.23309286830783	-0.10914171336429	-0.53811284313913	-0.2397454444784
RCSD1	-0.0382695433570035	0.119919840395836	-0.330277447626873	0.399979129369566	0.237010177323626	-0.365816576550044
REEP1	-0.357675154471819	-0.270466192749389	0.429125440331712	-0.414463587547648	-0.154010427993638	-0.623220379758589
RELN	0.286841780672614	0.614851833049303	0.554895503675944	-0.692709389676857	-0.662983058753467	0.661346184674484
REPIN1-AS1.1	0.085864319273445	-0.158652642077465	0.123656267241725	0.045295217872825	-0.143944510336845	-0.638925683169115
RETREG1.1	-0.552036008088021	0.326979161240939	0.0923915415263989	-0.102887524558311	-0.292561936830552	-0.613376106515481
REV3L	-0.0455107305553177	-0.629920033111247	0.0560682065157838	-0.0431256882329176	-0.0977485920406167	-0.335177289997118
REX1BD.1	0.483767202786149	0.09754150920093	0.0431205659941689	0.444654956573649	0.566615364889699	0.707875394407349
RFC2	-0.0114536022303504	0.0733552135021505	-0.0206085811149492	-0.18600414358135	-0.16888368054375	-0.10047441527305
RFLNB	0.307039816441134	0.659623614859013	-0.00726406356022657	0.00924665091492383	0.237793182368414	-0.281376368020757
RGL3	0.115542178792868	-0.267183005673322	-0.194136379394252	0.382948772759018	0.171704142235028	0.00865399912900777
RGL4	0.0211786043842626	0.374217172009782	-0.153659480160107	-0.0912584051945382	-1.05531879724152	0.413722045172052
RGN	-0.0494566437267157	-0.0553904139362249	0.124688118234685	0.176986513555895	0.451841899720315	0.00091626333081507
RGS17	-0.293118910904409	-0.424848129197938	0.402995791654592	-0.330224787431218	-0.505655674859308	-0.288938408733189
RGS7	0.282351734430322	0.107193353690212	0.401018866132872	-0.856181739628758	-0.624811837512288	-0.186218003102868
RHBDD3.1	0.706757724143214	0.643704253322454	0.00453470723049421	0.447172229565144	0.408641123351414	0.484706199962234
RHBDL1	0.953982981561149	0.653790266028558	0.414887822384529	0.692884411150948	0.651832596851659	0.989524996595509
RHOQP1.1	0.26255704666634	0.29841650604551	0.292688342634071	0.292688342634071	-0.0241210494127397	0.21830104854466
RILPL1	0.0405566144366301	0.18623461763163	-0.0957857043917087	0.224898189602991	0.173678768852461	0.748409940389331
RIMS1	-0.158402790081522	0.520229203653338	0.298038664631228	-0.094025538854452	0.164194871862348	-0.328423300274852
RIMS2	0.243955305571046	0.543825302374726	0.371287122839296	-0.542531468726154	-0.517437941317904	-0.628874605692914
RING1	0.229611569677461	0.146463365524681	-0.346944016162118	-0.074012933277249	-0.0994313971900276	0.417091121439862
RIPK2-DT	0.0181870815404501	-0.18812753720495	0.1558076581395	0.19382612042253	0.00533861196865004	-0.0666816954047196
RN7SKP16.1	0.51736407070174	0.57347551889645	0.253843291480321	0.25277697453377	0.15524990172344	0.67393996992058
RNASE1	0.63425941407926	0.0304106183182205	-0.31634525697571	0.415220670492531	0.13523701779531	-0.31916588385031
RNASEH1-DT	-0.121576886163449	0.146002773371611	0.0995923225124606	-0.186580420237298	-0.367917046490169	0.158837781913721
RNF122	-0.0977483834224051	-0.228602749145035	-0.228602749145035	-0.0695659535994855	0.244718132795775	0.745220366928175
RNF139-DT.1	-1.22516214245313	0.306670353079731	0.0327758402257112	0.103751388536931	0.0207662441430916	0.364849958947132
RNF141	-0.240978627635483	-0.102873516173783	0.173082886653516	-0.0658871494032827	-0.246718845516984	-0.297124916689283
RNF144B	-0.369117456392464	-0.116297915350925	0.0587728935069762	-0.402638369637454	-0.123377579695614	0.0931636154281854
RNF152	-0.0250672957583529	0.171266395468866	0.211303783912967	-0.256659334013244	-0.435518533013873	-0.463781147438893
RNF180.1	0.0443321496470883	0.296653984636928	0.360081993958988	0.177171960771719	-0.828320960752432	-0.581658182678152
RNF19B	-0.171123594974601	0.0926282778101992	-0.0557413695575004	-0.0872808110111016	-0.110099686366301	0.387980821564799
RNF207	0.374063869692126	-0.119642087046824	-0.344044134092204	0.600368704228655	0.207223753724357	0.668212740521916
RNF224.1	0.922681676323116	0.397892826347567	0.213009631812906	0.728984306487996	0.388475837614607	0.290298878584137
RNF43.1	-0.08860448388217	-0.12706910920452	-0.46275848120683	0.511434482166801	0.12780466984987	-0.15542684033443
RNPC3	-0.0713532372212065	-0.159840451681566	0.215584939302515	0.387535253753484	0.0275598045695844	-0.0684053362190351
ROM1.1	-0.122947666608421	-0.14542351474031	-0.38252567226739	-0.40087342330941	0.00217039831104948	-0.590861929272551
RORB	-0.847243096066952	-0.377858689434573	0.324419711154627	-0.228912590065633	0.197452726521817	-0.297654424744903
RP1L1.1	-0.133900789719395	-0.0168635804220356	0.444862043496735	0.248778625268185	0.715928199796695	0.472121053386324
RP9P	0.0812021025445979	0.215315074989999	0.209489597010299	0.0593931760543587	0.0791079760234181	0.119612116750928
RPGRIP1.1	0.0523227852946748	0.165632270484815	0.526265506041225	-0.357305350393215	0.0340417655296648	-0.344556222739225
RPH3AL.1	0.122141674458229	0.153054862279149	-0.105808571564951	-0.164818293331781	0.369012572785499	0.146071023533438
RPL10P16	-0.323970940126027	0.333145423314103	0.154240781194313	0.080315674007533	-0.127760553330897	-0.425886693100517
RPL10P9	-0.12690802165674	-0.0578654592240699	0.0420092823128604	-0.29275098301462	-0.23928794114082	-0.55845447028552
RPL13AP20.1	0.215687409475734	0.107653233846224	0.176942052865924	-0.469951387479936	-0.183962176397266	0.340482377324294
RPL13AP5	0.24027517767676	0.40171572820955	-0.33285563973215	-0.24834853264672	-0.345707697520059	-0.15098840258321
RPL18AP3	0.0997655627174847	0.296628553435284	0.267360002181585	-0.315417106447905	-0.102292243304896	-0.754829687930386
RPL23AP53.1	-0.00171458294722093	-0.016254256903891	0.506094708850958	-0.522903929407901	-0.316703326423651	0.155023453551239
RPL23AP64	0.45197457000283	0.55977239409033	0.150683634634849	0.13193241133051	0.0415825274477699	-0.16923171194549
RPL23AP7.1	-0.444319056443395	-0.174804422202994	0.266196900575395	-0.0699780227259046	0.260868350652645	-0.0136882531341049
RPL24P2	0.103749387049025	0.125113632886506	0.615052855653006	-0.268308607457184	0.269680945457296	-0.632758242682525
RPL24P4.1	0.301695344442327	1.30158720873967	0.440385475388037	-0.238008572000814	-0.668628070062043	-0.523267753267613
RPL26L1-AS1	0.616372943937053	0.0459440790789136	0.300440426338414	0.171469219115763	-0.294732844323437	0.391315989274624
RPL26P6.1	0.0654000757520876	0.353326912450808	-1.5533236461643	-0.494965165950662	-0.550168324262952	-1.23546071919489
RPL28	0.151557944227916	0.0105606558286162	-0.138391572677383	-0.207306333805183	0.183911196529516	0.724220463238016
RPL31P46.1	0.118464597567605	0.534732545563715	-0.157996902712565	-0.311347979802365	0.116506928390705	0.153756908535935
RPL32P18.1	0.13239744407992	0.4849812424978	0.48560877883985	0.0121409922341398	0.0326392695449798	0.06016570902153
RPL32P3	0.0506099419397774	0.00673993965589759	-0.0988052187546824	0.132035064032248	0.109622556341177	0.485932423877777
RPL41.1	-0.0811699102948786	0.178829382543721	1.51678947157772	0.267701348636223	0.164813025784921	0.665175398612023
RPL6P27.1	-0.0316653449254769	0.258660404436103	-0.350341054477417	-0.474112909381287	-0.642949861767087	-0.645934962752757
RPL7	0.0749515600011863	-0.0672875480209436	0.142034682970596	-0.270431269005473	-0.254557043024343	-0.0127847916439237
RPL7AP6.1	0.122070134432074	1.13678596724183	-0.214263865151816	-0.347390465203956	-0.774692863089077	0.262221169613444
RPLP1.1	0.219373648798266	0.202227840979566	-0.105574026414434	-0.0179898260870335	0.307912076737965	0.943514545483866
RPS10	0.134605403466203	0.266749912209403	0.329207730377053	-0.129778812263956	0.0215339377906236	-0.0357452001789564
RPS11P5	0.302954832388573	0.922735241597753	-0.195880997024037	0.341223876051872	0.0982073826957723	-0.044409243250227
RPS13P2.1	0.172459917622971	0.396219938871761	-0.895289718841139	-0.389866278269328	-0.564509531847468	0.112018660857232
RPS15AP10.1	-0.100058569485976	-0.838271813205656	-0.264935122555086	0.162305476252773	0.222539092457893	0.154796650245633
RPS15P4.1	0.633183514916347	-0.225329082629194	-0.954198064285324	-0.799214800433713	0.0154177274430163	-0.448075025606964
RPS18P12	0.160083502814726	1.28841523273543	1.32377973728728	0.671465623126957	0.260106312663246	1.14016714813834
RPS18P9.1	0.292112041446295	0.642339616068435	-0.0128893454920851	-0.219720553379805	-0.194068753788455	0.211996583945445
RPS19P3.1	0.527380455442079	-0.198668220217521	-1.63845956282106	-0.313099277673111	-0.431626879291591	-1.81250181200555
RPS23P8.1	-0.120675290866352	0.200343525015189	-1.02318834543405	-0.491602883462272	-0.555318179677202	-0.439508555943362
RPS25.1	-0.0781564130819508	0.05841010037825	0.51245139689005	0.12051264959385	0.13408173965235	0.0153697587030504
RPS27AP16.1	0.488635500133588	0.516979569996609	-1.10721690045595	-0.392867504349361	-0.483832154925372	-0.556721315000871
RPS4XP22	-0.321365890466938	0.131076635929652	0.052427149331443	-0.500280012177468	-0.382609067159068	0.0674643099912835
RPS6KA6	-0.318412710760126	-0.106583764741786	0.230358955328344	-0.457846186217436	-0.213586311283036	-0.542565827267416
RPS6KL1	0.168318611324668	0.371411529736339	0.0312758814525385	-0.127316117171182	0.042232538286699	0.259971647425659
RPS7P1.1	0.528743730030599	0.179572672567439	-2.22471396098205	-0.37984391129702	-0.87019648087369	-2.22471396098205
RPSAP53	-0.219070863682141	0.632354786091068	0.284387353355209	-0.934609359332032	0.100721050812939	0.372693176276348
RSAD2.1	0.671136247976873	-0.402744367755656	-1.25899214124544	0.722364117415063	-0.00732707789914588	-0.708247327426916
RSKR	0.0691445874648338	0.373841416534144	0.264860140784914	0.128207469437374	0.160641982579554	0.119168438373304
RSRP1	-0.0921144362304336	-0.0834998431114329	-0.0301188299190329	0.432213321575766	0.169022551175667	0.549258128788567
RTL3	0.231090414205368	0.138074059524039	0.255988622610168	-0.572659340370992	-0.194024555068242	-0.686679541179561
RTN3P1	0.0905107693582252	0.111875015195706	0.108377365394375	-0.141375439134324	0.285225885181595	-0.558088721330185
RUFY3	0.0362006304814866	0.163938172418087	0.156954672570086	0.220526105573086	0.013600273169887	-0.0639126797767133
RUSC1-AS1	-0.107446415281076	-0.0563540301130256	0.0867793669464749	0.417072703866925	0.287392337708924	0.106326343751315
RYR3	0.0423882187147262	0.297829091122017	0.425548069113367	0.0539849412462461	-0.249044583138064	-0.652617587751173
S100A1.1	0.0542134427189049	0.220145001127175	0.342648583078205	0.168133427483595	0.194832882120625	0.162211694101405
S100A2	0.190484433684416	-0.231973684048183	-0.485778805104184	0.453463233955416	0.343481906630617	0.558235670811015
S100A4	0.13285669273235	-0.13243716304045	-0.234026840024551	0.274503598493849	0.19728128038455	-0.0320481864425499
S100P	-0.63304456837028	0.77089493619486	1.32172071910099	-0.78200601176896	-0.25129675413834	2.69641022445974
SBNO1-AS1	0.397550053915665	-0.682744481451745	-0.315316675970375	-0.225804015790935	0.338453965710955	0.0738532606191651
SCAI	-0.0998408842846015	0.0343864752534078	0.275750913591228	0.274736993548249	-0.0154513822032918	-0.461125662411092
SCARA3	-0.0351814331806199	-0.0261597955834496	0.0253950403589691	-0.13460056492071	-0.11925544582766	0.572591656494799
SCARF2.1	0.745500947309917	0.814431296588337	0.0871967231768664	0.193805050261036	0.397177830009257	0.433906608643216
SCAT2	-0.16139989805103	-0.0967931617110995	0.2752846755376	0.0392010183270104	-0.0891675794079703	-1.27092995028589
SCFD2	-0.0394723139945494	0.0155331315246201	0.0946897969695506	-0.34376972572489	-0.309213300420691	-0.29407901806317
SCG2.1	-0.318120747477535	-0.359438834073446	0.280476621222784	0.0865000104171649	0.0597210228179943	0.309304930188944
SCHIP1	0.224166836914743	-0.0219953378871773	0.257639982502713	-0.0353987373431872	0.104542404885893	0.180198353062733
SCN9A	-0.228981946395663	-0.0867682528254825	-0.0952630080926928	0.520361114922697	0.258977838890647	-0.0263162346091326
SCNN1D.1	0.561048879559392	0.234491587554492	-0.033126675554799	0.710333298045262	0.575379420437841	1.23256978770288
SDAD1P1.1	-0.579868084769246	-0.996581366965106	-0.0595467359173965	0.510038669453784	0.418376001124884	0.139857749341793
SDCBP2.1	0.244865315179577	0.751299942837736	-0.313504687670844	-0.00635704795611325	-0.0375365550386935	1.41987082581396
SDCBP2-AS1.1	-0.0208364715056462	-0.185324065520966	0.0450417926683642	0.232119206602734	-0.160445028878196	0.333354514932864
SDHAP1	0.253568753615895	0.0544641239914654	0.088611705371834	0.0717080081298747	0.0110197422475142	0.805134937631435
SDHAP3.1	0.487603398941355	0.197697240583075	0.437457860432565	0.218419116845835	-0.485455897034785	0.745747649517175
SDHAP4	-0.133259106826078	-0.0418861533619879	0.0336875060573618	0.321498354244602	-0.0864562452411679	0.0860070346885529
SDR39U1.1	0.180903355282487	-0.140798940676773	0.192479297165296	0.299346448648596	0.488435805612546	0.742719924930237
SEC11C	-0.192127691996529	0.20020359031381	0.287318328474932	-0.330177043372318	-0.415510423517318	-0.141531309934299
SEC14L1P1	0.590898337537085	0.134028721763265	0.165586811257715	-0.324723673623056	-0.255660364001115	0.0464900207083749
SEC23B	-0.173319927389935	-0.0827194018675339	-0.0475878526723346	-0.253936028717034	-0.191945748436334	0.0746030211134663
SEC24D.1	-0.224736490790283	-0.214883417806984	-0.280680371079484	-0.0691580135296839	-0.193493162705584	0.091434718247017
SEC31B	0.223587783082971	-0.125692127688849	-0.174916726610379	0.491227327769481	0.268521916375921	0.22182692806712
SEC61A2	0.172690245246091	-0.00868071140450866	0.0732297953067516	0.0927401838260504	-0.0286007607766088	-0.0247004886510496
SEC61B	0.0301197957161161	0.138108804810415	-0.0230930156035853	-0.205192530467885	-0.0776495496574849	-0.0444700473125845
SEL1L3.1	-0.856383786090332	-0.064067618344132	0.703281166350328	-0.404375453643802	-0.105426695026392	0.820248911897518
SELENOH.1	0.580375997211105	0.238567681063646	0.323290945939446	0.500612389633675	0.709480194719486	0.902697921727805
SEMA3B	0.387599831652365	-0.132060941609025	-0.603501564670784	0.718552824328276	0.490433365833624	1.23608143097785
SEMA3E	-0.404623577094256	-0.151421029517696	0.350676933591394	-0.513829310217206	-0.345701144438256	-0.145487259308187
SEMA3F.1	0.0959284881413565	-0.303042575866754	-0.748672544219944	0.786461085024427	0.361611236239196	0.537517093714166
SEMA3F-AS1.1	-0.17893948613275	0.00704721898102001	0.1084909970183	-0.0894071264993297	-0.14823380146041	0.14480491838549
SEMA6D	-0.461135615979945	-0.0204701197558057	0.521700813861515	-0.761328331512535	-0.113771540341145	-0.244595932492295
SEPTIN3	-0.339721511550168	-0.683769943208238	0.0992094402695018	0.0401198626858212	-0.135764787176709	0.170767070407002
SEPTIN7-DT.1	-0.27307089805761	-0.21226623875264	-0.14654115285746	-0.36976670137393	-0.33499822182545	-0.21977506475978
